path	codec	height	container_fps	decode_fps_1	decode_fps_2	interlaced	progressive	verdict
/Volumes/nas/media/archive/charmed/Charmed - s05e05.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e06.mkv	mpeg2video	480	30000/1001	30.00	30.00	891	8	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e07.mkv	mpeg2video	480	30000/1001	30.00	30.00	737	163	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e08.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e09.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e10.mkv	mpeg2video	480	30000/1001	30.00	30.00	881	18	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e12.mkv	mpeg2video	480	30000/1001	30.00	30.00	894	6	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e11.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e13.mkv	mpeg2video	480	30000/1001	30.00	30.00	897	3	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e14.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e15.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e16.mkv	mpeg2video	480	30000/1001	30.00	30.00	892	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e17.mkv	mpeg2video	480	30000/1001	30.00	30.00	893	7	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e18.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	5	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e19.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e20.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e21.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s05e22e23.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e01e02.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e03.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e04.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e05.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	5	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e06.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e08.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e07.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e09.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e10.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e12.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e11.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e13.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e14.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e15.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e16.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e17.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e18.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e19.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e20.mkv	mpeg2video	480	30000/1001	30.00	30.00	892	8	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e21.mkv	mpeg2video	480	30000/1001	30.00	30.00	888	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s06e22e23.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e01.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e02.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e03.mkv	mpeg2video	480	30000/1001	30.00	30.00	882	8	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e04.mkv	mpeg2video	480	30000/1001	30.00	30.00	882	18	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e05.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e06.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e07.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e08.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e09.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e10.mkv	mpeg2video	480	30000/1001	30.00	30.00	891	9	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e11.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e12.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e13.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e14.mkv	mpeg2video	480	30000/1001	30.00	30.00	893	7	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e15.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e16.mkv	mpeg2video	480	30000/1001	30.00	30.00	897	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e17.mkv	mpeg2video	480	30000/1001	30.00	30.00	878	12	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e18.mkv	mpeg2video	480	30000/1001	30.00	30.00	893	6	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e19.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e20.mkv	mpeg2video	480	30000/1001	30.00	30.00	881	18	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e21.mkv	mpeg2video	480	30000/1001	30.00	30.00	899	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s07e22.mkv	mpeg2video	480	30000/1001	30.00	30.00	770	130	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e01.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e02.mkv	mpeg2video	480	30000/1001	30.00	30.00	889	8	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e03.mkv	mpeg2video	480	30000/1001	30.00	30.00	891	9	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e04.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e05.mkv	mpeg2video	480	30000/1001	30.00	30.00	858	42	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e07.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e06.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	5	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e08.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e09.mkv	mpeg2video	480	30000/1001	30.00	30.00	883	16	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e10.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e11.mkv	mpeg2video	480	30000/1001	30.00	30.00	892	8	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e12.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e13.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e14.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e15.mkv	mpeg2video	480	30000/1001	30.00	30.00	896	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e16.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e17.mkv	mpeg2video	480	30000/1001	30.00	30.00	872	25	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e18.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e19.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e20.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e21.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/charmed/Charmed - s08e22.mkv	mpeg2video	480	30000/1001	30.00	30.00	897	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/Cinderella Man.mkv	mpeg2video	480	30000/1001	24.03	24.00	0	704	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Click.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Cloudy With A Chance Of Meatballs.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	707	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Clue.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Collateral.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Conair.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Crocodile Dundee 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	653	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Crocodile Dundee.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dark Knight Rises.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Date Night.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dawn of the Dead.mkv	mpeg2video	480	30000/1001	24.00	24.00	51	616	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/DeadByDawn.mkv	mpeg2video	480	30000/1001	30.00	30.00	900	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/DejaVu (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/DELIVERANCE.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Despicable Me.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Diamonds Are Forever.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	655	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Die Another Day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Die Hard 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	692	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Die Hard with a Vengeance (1995).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	670	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Die Hard.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dirty Rotten Scoundrels (1988).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	705	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Disturbia.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/donedone/Bourne Identity(1).mkv	mpeg2video	480	30000/1001	24.00	24.03	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/donedone/Bourne Legacy(1).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/donedone/Bourne Supremacy(1).mkv	mpeg2video	480	30000/1001	24.03	24.03	0	721	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/donedone/Bourne Ultimatum(1).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/donedone/Vertigo.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Down With Love.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	698	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dr Strangelove.mkv	mpeg2video	480	30000/1001	24.03	24.00	0	665	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dr No.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	628	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Drag Me To Hell.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	706	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dragnet.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Dumb And Dumber.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Ephraim's Rescue.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Enchanted.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Evil Dead 2 (1987).mkv	mpeg2video	480	30000/1001	24.06	24.00	0	722	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Finding Nemo (2003).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	690	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Frozen.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Free Birds (2013).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Ghostbusters II (1989).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Ghostbusters.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Goodfellas (1990).mkv	mpeg2video	480	30000/1001	24.00	24.03	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Goonies.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	699	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Goosebumps 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	628	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Goosebumps.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Happy Feet.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Herbie Fully Loaded.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Hocus Pocus.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Home Alone.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	674	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Horton Hears A Who.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	714	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Home(2015).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Hotel Transylvania 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Hotel Transylvania 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	711	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/How the Grinch Stole Christmas.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	699	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Hotel Transylvania.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/How to Train Your Dragon (2010).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Ice Age (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Incredibles.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Independence Day.mkv	mpeg2video	480	30000/1001	24.00	24.03	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Indiana Jones and the Last Crusade (1989).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Indiana Jones and the Temple Of Doom (1984).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Iron Man.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Into The Woods.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Jurassic Park (1993).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Jurassic Park III (2001).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Jurassic World (2015).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Kill Bill Vol 1.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Kill Bill Vol 2.mkv	mpeg2video	480	30000/1001	24.03	24.00	0	721	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e02 - Ill Deal With Him Later.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e01 - Nice Face.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e04 - Sorry Baby.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e03 - Dont I Know You.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e05 - I Have a Thing About Bathrooms.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e06 - Take Me to the Hole!.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e07 - I Dont Want to Be Free.mkv	h264	1080	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Killing Eve - s01e08 - God Im Tired.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e01 - Do You Know How to Dispose of a Body?.mkv	h264	1080	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e04 - Desperate Times.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e02 - Nice and Neat.mkv	h264	1080	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e03 - The Hungry Caterpillar.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e05 - Smell Ya Later.mkv	h264	1080	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Kingdom of Heaven (2005).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e07 - Wide Awake.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e06 - Hope You Like Missionary.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Killing Eve- Season One/Season 2/Killing Eve - s02e08 - You're Mine.mkv	h264	1080	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Kung Fu Panda 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Lilo & Stitch (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Kung Fu Panda.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Madagascar 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Madagascar.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Men in Black II (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Matilda.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Men In Black.mkv	mpeg2video	480	30000/1001	24.00	24.00	270	449	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Minions - The Rise of Gru.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Minions.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Moms Night Out.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Monsters Inc.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	712	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Mr Poppers Penguins.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Mr. Bean's Holiday.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Nacho Libre.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Napoleon Dynamite.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	671	SOFT_TC_NO_FILTER
